"message,"date-time","tick"
"Secret header elaborated","2021-01-25 15:42:07.511747","1611585727.511747"
"Secret body elaborated","2021-01-25 15:42:07.511747","1611585727.511747"
"Secret elaborated","2021-01-25 15:42:07.511747","1611585727.511747"
"Converted array into csv","2021-01-25 15:42:07.511747","1611585727.511747"
"Converted array into csv","2021-01-25 15:42:07.511747","1611585727.511747"
"Converted array into csv","2021-01-25 15:42:07.511747","1611585727.511747"
"Converted array into csv","2021-01-25 15:42:07.511747","1611585727.511747"
"Writed outputs","2021-01-25 15:42:07.511747","1611585727.511747"
"End","2021-01-25 15:42:07.511747","1611585727.511747"
"Start","2021-01-25 15:42:55.632737","1611585775.632737"
"Log inizialized","2021-01-25 15:42:55.632737","1611585775.632737"
"Readed configuration file","2021-01-25 15:42:55.632737","1611585775.632737"
"Converted csv into array","2021-01-25 15:42:55.632737","1611585775.632737"
"Converted csv into array","2021-01-25 15:42:55.632737","1611585775.632737"
"Converted csv into array","2021-01-25 15:42:55.632737","1611585775.632737"
"Converted csv into array","2021-01-25 15:42:55.632737","1611585775.632737"
"Converted csv into array","2021-01-25 15:42:55.632737","1611585775.632737"
"Readed input(s) file","2021-01-25 15:42:55.632737","1611585775.632737"
"Start","2021-01-25 15:43:08.087825","1611585788.087825"
"Log inizialized","2021-01-25 15:43:08.087825","1611585788.087825"
"Readed configuration file","2021-01-25 15:43:08.087825","1611585788.087825"
"Converted csv into array","2021-01-25 15:43:08.087825","1611585788.087825"
"Converted csv into array","2021-01-25 15:43:08.087825","1611585788.087825"
"Converted csv into array","2021-01-25 15:43:08.087825","1611585788.087825"
"Converted csv into array","2021-01-25 15:43:08.087825","1611585788.087825"
"Converted csv into array","2021-01-25 15:43:08.087825","1611585788.087825"
"Readed input(s) file","2021-01-25 15:43:08.087825","1611585788.087825"
"Converted csv into array","2021-01-25 15:43:08.087825","1611585788.087825"
"Load users IDs","2021-01-25 15:43:08.087825","1611585788.087825"
"Getted all position where delete","2021-01-25 15:43:08.087825","1611585788.087825"
"Secret header elaborated","2021-01-25 15:43:08.087825","1611585788.087825"
"Secret body elaborated","2021-01-25 15:43:08.087825","1611585788.087825"
"Secret elaborated","2021-01-25 15:43:08.087825","1611585788.087825"
"Converted array into csv","2021-01-25 15:43:08.087825","1611585788.087825"
"Converted array into csv","2021-01-25 15:43:08.087825","1611585788.087825"
"Converted array into csv","2021-01-25 15:43:08.087825","1611585788.087825"
"Converted array into csv","2021-01-25 15:43:08.087825","1611585788.087825"
"Writed outputs","2021-01-25 15:43:08.087825","1611585788.087825"
"End","2021-01-25 15:43:08.087825","1611585788.087825"
"Start","2021-01-25 15:43:12.719796","1611585792.719796"
"Log inizialized","2021-01-25 15:43:12.719796","1611585792.719796"
"Readed configuration file","2021-01-25 15:43:12.719796","1611585792.719796"
"Converted csv into array","2021-01-25 15:43:12.719796","1611585792.719796"
"Converted csv into array","2021-01-25 15:43:12.719796","1611585792.719796"
"Converted csv into array","2021-01-25 15:43:12.719796","1611585792.719796"
"Converted csv into array","2021-01-25 15:43:12.719796","1611585792.719796"
"Converted csv into array","2021-01-25 15:43:12.719796","1611585792.719796"
"Readed input(s) file","2021-01-25 15:43:12.719796","1611585792.719796"
"Converted csv into array","2021-01-25 15:43:12.719796","1611585792.719796"
"Load users IDs","2021-01-25 15:43:12.719796","1611585792.719796"
"Getted all position where delete","2021-01-25 15:43:12.719796","1611585792.719796"
"Secret header elaborated","2021-01-25 15:43:12.719796","1611585792.719796"
"Secret body elaborated","2021-01-25 15:43:12.719796","1611585792.719796"
"Secret elaborated","2021-01-25 15:43:12.719796","1611585792.719796"
"Converted array into csv","2021-01-25 15:43:12.719796","1611585792.719796"
"Converted array into csv","2021-01-25 15:43:12.719796","1611585792.719796"
"Converted array into csv","2021-01-25 15:43:12.719796","1611585792.719796"
"Converted array into csv","2021-01-25 15:43:12.719796","1611585792.719796"
"Writed outputs","2021-01-25 15:43:12.719796","1611585792.719796"
"End","2021-01-25 15:43:12.719796","1611585792.719796"
"Start","2021-01-25 15:43:16.883059","1611585796.883059"
"Log inizialized","2021-01-25 15:43:16.883059","1611585796.883059"
"Readed configuration file","2021-01-25 15:43:16.883059","1611585796.883059"
"Converted csv into array","2021-01-25 15:43:16.883059","1611585796.883059"
"Converted csv into array","2021-01-25 15:43:16.883059","1611585796.883059"
"Converted csv into array","2021-01-25 15:43:16.883059","1611585796.883059"
"Converted csv into array","2021-01-25 15:43:16.883059","1611585796.883059"
"Converted csv into array","2021-01-25 15:43:16.883059","1611585796.883059"
"Readed input(s) file","2021-01-25 15:43:16.883059","1611585796.883059"
"Start","2021-01-25 15:43:49.717605","1611585829.717605"
"Log inizialized","2021-01-25 15:43:49.717605","1611585829.717605"
"Readed configuration file","2021-01-25 15:43:49.717605","1611585829.717605"
"Converted csv into array","2021-01-25 15:43:49.717605","1611585829.717605"
"Converted csv into array","2021-01-25 15:43:49.717605","1611585829.717605"
"Converted csv into array","2021-01-25 15:43:49.717605","1611585829.717605"
"Converted csv into array","2021-01-25 15:43:49.717605","1611585829.717605"
"Converted csv into array","2021-01-25 15:43:49.717605","1611585829.717605"
"Readed input(s) file","2021-01-25 15:43:49.717605","1611585829.717605"
"Converted csv into array","2021-01-25 15:43:49.717605","1611585829.717605"
"Load users IDs","2021-01-25 15:43:49.717605","1611585829.717605"
"Getted all position where delete","2021-01-25 15:43:49.717605","1611585829.717605"
"Secret header elaborated","2021-01-25 15:43:49.717605","1611585829.717605"
"Secret body elaborated","2021-01-25 15:43:49.717605","1611585829.717605"
"Secret elaborated","2021-01-25 15:43:49.717605","1611585829.717605"
"Converted array into csv","2021-01-25 15:43:49.717605","1611585829.717605"
"Converted array into csv","2021-01-25 15:43:49.717605","1611585829.717605"
"Converted array into csv","2021-01-25 15:43:49.717605","1611585829.717605"
"Converted array into csv","2021-01-25 15:43:49.717605","1611585829.717605"
"Writed outputs","2021-01-25 15:43:49.717605","1611585829.717605"
"End","2021-01-25 15:43:49.717605","1611585829.717605"
"Start","2021-01-25 15:43:56.429046","1611585836.429046"
"Log inizialized","2021-01-25 15:43:56.429046","1611585836.429046"
"Readed configuration file","2021-01-25 15:43:56.429046","1611585836.429046"
"Converted csv into array","2021-01-25 15:43:56.429046","1611585836.429046"
"Converted csv into array","2021-01-25 15:43:56.429046","1611585836.429046"
"Converted csv into array","2021-01-25 15:43:56.429046","1611585836.429046"
"Converted csv into array","2021-01-25 15:43:56.429046","1611585836.429046"
"Converted csv into array","2021-01-25 15:43:56.429046","1611585836.429046"
"Readed input(s) file","2021-01-25 15:43:56.429046","1611585836.429046"
"Start","2021-01-25 15:44:03.737574","1611585843.737574"
"Log inizialized","2021-01-25 15:44:03.737574","1611585843.737574"
"Readed configuration file","2021-01-25 15:44:03.737574","1611585843.737574"
"Converted csv into array","2021-01-25 15:44:03.737574","1611585843.737574"
"Converted csv into array","2021-01-25 15:44:03.737574","1611585843.737574"
"Converted csv into array","2021-01-25 15:44:03.737574","1611585843.737574"
"Converted csv into array","2021-01-25 15:44:03.737574","1611585843.737574"
"Converted csv into array","2021-01-25 15:44:03.737574","1611585843.737574"
"Readed input(s) file","2021-01-25 15:44:03.737574","1611585843.737574"
"Start","2021-01-25 15:44:12.659525","1611585852.659525"
"Log inizialized","2021-01-25 15:44:12.659525","1611585852.659525"
"Readed configuration file","2021-01-25 15:44:12.659525","1611585852.659525"
"Converted csv into array","2021-01-25 15:44:12.659525","1611585852.659525"
"Converted csv into array","2021-01-25 15:44:12.659525","1611585852.659525"
"Converted csv into array","2021-01-25 15:44:12.659525","1611585852.659525"
"Converted csv into array","2021-01-25 15:44:12.659525","1611585852.659525"
"Converted csv into array","2021-01-25 15:44:12.659525","1611585852.659525"
"Readed input(s) file","2021-01-25 15:44:12.659525","1611585852.659525"
"Converted csv into array","2021-01-25 15:44:12.659525","1611585852.659525"
"Load users IDs","2021-01-25 15:44:12.659525","1611585852.659525"
"Getted all position where delete","2021-01-25 15:44:12.659525","1611585852.659525"
"Secret header elaborated","2021-01-25 15:44:12.659525","1611585852.659525"
"Secret body elaborated","2021-01-25 15:44:12.659525","1611585852.659525"
"Secret elaborated","2021-01-25 15:44:12.659525","1611585852.659525"
"Converted array into csv","2021-01-25 15:44:12.659525","1611585852.659525"
"Converted array into csv","2021-01-25 15:44:12.659525","1611585852.659525"
"Converted array into csv","2021-01-25 15:44:12.659525","1611585852.659525"
"Converted array into csv","2021-01-25 15:44:12.659525","1611585852.659525"
"Writed outputs","2021-01-25 15:44:12.659525","1611585852.659525"
"End","2021-01-25 15:44:12.659525","1611585852.659525"
"Start","2021-01-25 16:09:09.547087","1611587349.547087"
"Log inizialized","2021-01-25 16:09:09.547087","1611587349.547087"
"Readed configuration file","2021-01-25 16:09:09.547087","1611587349.547087"
"Converted csv into array","2021-01-25 16:09:09.547087","1611587349.547087"
"Converted csv into array","2021-01-25 16:09:09.547087","1611587349.547087"
"Converted csv into array","2021-01-25 16:09:09.547087","1611587349.547087"
"Converted csv into array","2021-01-25 16:09:09.547087","1611587349.547087"
"Converted csv into array","2021-01-25 16:09:09.547087","1611587349.547087"
"Readed input(s) file","2021-01-25 16:09:09.547087","1611587349.547087"
"Start","2021-01-25 16:09:28.921827","1611587368.921827"
"Log inizialized","2021-01-25 16:09:28.921827","1611587368.921827"
"Readed configuration file","2021-01-25 16:09:28.921827","1611587368.921827"
"Converted csv into array","2021-01-25 16:09:28.921827","1611587368.921827"
"Converted csv into array","2021-01-25 16:09:28.921827","1611587368.921827"
"Converted csv into array","2021-01-25 16:09:28.921827","1611587368.921827"
"Converted csv into array","2021-01-25 16:09:28.921827","1611587368.921827"
"Converted csv into array","2021-01-25 16:09:28.921827","1611587368.921827"
"Readed input(s) file","2021-01-25 16:09:28.921827","1611587368.921827"
"Start","2021-01-25 16:09:44.073280","1611587384.07328"
"Log inizialized","2021-01-25 16:09:44.073280","1611587384.07328"
"Readed configuration file","2021-01-25 16:09:44.073280","1611587384.07328"
"Converted csv into array","2021-01-25 16:09:44.073280","1611587384.07328"
"Converted csv into array","2021-01-25 16:09:44.073280","1611587384.07328"
"Converted csv into array","2021-01-25 16:09:44.073280","1611587384.07328"
"Converted csv into array","2021-01-25 16:09:44.073280","1611587384.07328"
"Converted csv into array","2021-01-25 16:09:44.073280","1611587384.07328"
"Readed input(s) file","2021-01-25 16:09:44.073280","1611587384.07328"
"Start","2021-01-25 16:09:55.489396","1611587395.489396"
"Log inizialized","2021-01-25 16:09:55.489396","1611587395.489396"
"Readed configuration file","2021-01-25 16:09:55.489396","1611587395.489396"
"Converted csv into array","2021-01-25 16:09:55.489396","1611587395.489396"
"Converted csv into array","2021-01-25 16:09:55.489396","1611587395.489396"
"Converted csv into array","2021-01-25 16:09:55.489396","1611587395.489396"
"Converted csv into array","2021-01-25 16:09:55.489396","1611587395.489396"
"Converted csv into array","2021-01-25 16:09:55.489396","1611587395.489396"
"Readed input(s) file","2021-01-25 16:09:55.489396","1611587395.489396"
"Start","2021-01-25 16:10:21.439868","1611587421.439868"
"Log inizialized","2021-01-25 16:10:21.439868","1611587421.439868"
"Readed configuration file","2021-01-25 16:10:21.439868","1611587421.439868"
"Converted csv into array","2021-01-25 16:10:21.439868","1611587421.439868"
"Converted csv into array","2021-01-25 16:10:21.439868","1611587421.439868"
"Converted csv into array","2021-01-25 16:10:21.439868","1611587421.439868"
"Converted csv into array","2021-01-25 16:10:21.439868","1611587421.439868"
"Converted csv into array","2021-01-25 16:10:21.439868","1611587421.439868"
"Readed input(s) file","2021-01-25 16:10:21.439868","1611587421.439868"
"Start","2021-01-25 16:10:35.869806","1611587435.869806"
"Log inizialized","2021-01-25 16:10:35.869806","1611587435.869806"
"Readed configuration file","2021-01-25 16:10:35.869806","1611587435.869806"
"Converted csv into array","2021-01-25 16:10:35.869806","1611587435.869806"
"Converted csv into array","2021-01-25 16:10:35.869806","1611587435.869806"
"Converted csv into array","2021-01-25 16:10:35.869806","1611587435.869806"
"Converted csv into array","2021-01-25 16:10:35.869806","1611587435.869806"
"Converted csv into array","2021-01-25 16:10:35.869806","1611587435.869806"
"Readed input(s) file","2021-01-25 16:10:35.869806","1611587435.869806"
"Start","2021-01-25 16:11:20.270570","1611587480.27057"
"Log inizialized","2021-01-25 16:11:20.270570","1611587480.27057"
"Readed configuration file","2021-01-25 16:11:20.270570","1611587480.27057"
"Converted csv into array","2021-01-25 16:11:20.270570","1611587480.27057"
"Converted csv into array","2021-01-25 16:11:20.270570","1611587480.27057"
"Converted csv into array","2021-01-25 16:11:20.270570","1611587480.27057"
"Converted csv into array","2021-01-25 16:11:20.270570","1611587480.27057"
"Converted csv into array","2021-01-25 16:11:20.270570","1611587480.27057"
"Readed input(s) file","2021-01-25 16:11:20.270570","1611587480.27057"
"Start","2021-01-25 16:11:40.751701","1611587500.751701"
"Log inizialized","2021-01-25 16:11:40.751701","1611587500.751701"
"Readed configuration file","2021-01-25 16:11:40.751701","1611587500.751701"
"Converted csv into array","2021-01-25 16:11:40.751701","1611587500.751701"
"Converted csv into array","2021-01-25 16:11:40.751701","1611587500.751701"
"Converted csv into array","2021-01-25 16:11:40.751701","1611587500.751701"
"Converted csv into array","2021-01-25 16:11:40.751701","1611587500.751701"
"Converted csv into array","2021-01-25 16:11:40.751701","1611587500.751701"
"Readed input(s) file","2021-01-25 16:11:40.751701","1611587500.751701"
"Start","2021-01-25 16:13:40.706589","1611587620.706589"
"Log inizialized","2021-01-25 16:13:40.706589","1611587620.706589"
"Readed configuration file","2021-01-25 16:13:40.706589","1611587620.706589"
"Converted csv into array","2021-01-25 16:13:40.706589","1611587620.706589"
"Converted csv into array","2021-01-25 16:13:40.706589","1611587620.706589"
"Converted csv into array","2021-01-25 16:13:40.706589","1611587620.706589"
"Converted csv into array","2021-01-25 16:13:40.706589","1611587620.706589"
"Converted csv into array","2021-01-25 16:13:40.706589","1611587620.706589"
"Readed input(s) file","2021-01-25 16:13:40.706589","1611587620.706589"
"Start","2021-01-25 16:16:51.854346","1611587811.854346"
"Log inizialized","2021-01-25 16:16:51.854346","1611587811.854346"
"Readed configuration file","2021-01-25 16:16:51.854346","1611587811.854346"
"Converted csv into array","2021-01-25 16:16:51.854346","1611587811.854346"
"Converted csv into array","2021-01-25 16:16:51.854346","1611587811.854346"
"Converted csv into array","2021-01-25 16:16:51.854346","1611587811.854346"
"Converted csv into array","2021-01-25 16:16:51.854346","1611587811.854346"
"Converted csv into array","2021-01-25 16:16:51.854346","1611587811.854346"
"Readed input(s) file","2021-01-25 16:16:51.854346","1611587811.854346"
"Start","2021-01-25 16:16:58.540365","1611587818.540365"
"Log inizialized","2021-01-25 16:16:58.540365","1611587818.540365"
"Readed configuration file","2021-01-25 16:16:58.540365","1611587818.540365"
"Converted csv into array","2021-01-25 16:16:58.540365","1611587818.540365"
"Converted csv into array","2021-01-25 16:16:58.540365","1611587818.540365"
"Converted csv into array","2021-01-25 16:16:58.540365","1611587818.540365"
"Converted csv into array","2021-01-25 16:16:58.540365","1611587818.540365"
"Converted csv into array","2021-01-25 16:16:58.540365","1611587818.540365"
"Readed input(s) file","2021-01-25 16:16:58.540365","1611587818.540365"
"Start","2021-01-25 16:17:32.701414","1611587852.701414"
"Log inizialized","2021-01-25 16:17:32.701414","1611587852.701414"
"Readed configuration file","2021-01-25 16:17:32.701414","1611587852.701414"
"Converted csv into array","2021-01-25 16:17:32.701414","1611587852.701414"
"Converted csv into array","2021-01-25 16:17:32.701414","1611587852.701414"
"Converted csv into array","2021-01-25 16:17:32.701414","1611587852.701414"
"Converted csv into array","2021-01-25 16:17:32.701414","1611587852.701414"
"Converted csv into array","2021-01-25 16:17:32.701414","1611587852.701414"
"Readed input(s) file","2021-01-25 16:17:32.701414","1611587852.701414"
"Start","2021-01-25 16:17:51.862599","1611587871.862599"
"Log inizialized","2021-01-25 16:17:51.862599","1611587871.862599"
"Readed configuration file","2021-01-25 16:17:51.862599","1611587871.862599"
"Converted csv into array","2021-01-25 16:17:51.862599","1611587871.862599"
"Converted csv into array","2021-01-25 16:17:51.862599","1611587871.862599"
"Converted csv into array","2021-01-25 16:17:51.862599","1611587871.862599"
"Converted csv into array","2021-01-25 16:17:51.862599","1611587871.862599"
"Converted csv into array","2021-01-25 16:17:51.862599","1611587871.862599"
"Readed input(s) file","2021-01-25 16:17:51.862599","1611587871.862599"
"Start","2021-01-25 16:18:25.625901","1611587905.625901"
"Log inizialized","2021-01-25 16:18:25.625901","1611587905.625901"
"Readed configuration file","2021-01-25 16:18:25.625901","1611587905.625901"
"Converted csv into array","2021-01-25 16:18:25.625901","1611587905.625901"
"Converted csv into array","2021-01-25 16:18:25.625901","1611587905.625901"
"Converted csv into array","2021-01-25 16:18:25.625901","1611587905.625901"
"Converted csv into array","2021-01-25 16:18:25.625901","1611587905.625901"
"Converted csv into array","2021-01-25 16:18:25.625901","1611587905.625901"
"Readed input(s) file","2021-01-25 16:18:25.625901","1611587905.625901"
"Start","2021-01-25 16:19:10.548405","1611587950.548405"
"Log inizialized","2021-01-25 16:19:10.548405","1611587950.548405"
"Readed configuration file","2021-01-25 16:19:10.548405","1611587950.548405"
"Converted csv into array","2021-01-25 16:19:10.548405","1611587950.548405"
"Converted csv into array","2021-01-25 16:19:10.548405","1611587950.548405"
"Converted csv into array","2021-01-25 16:19:10.548405","1611587950.548405"
"Converted csv into array","2021-01-25 16:19:10.548405","1611587950.548405"
"Converted csv into array","2021-01-25 16:19:10.548405","1611587950.548405"
"Readed input(s) file","2021-01-25 16:19:10.548405","1611587950.548405"
"Start","2021-01-25 16:21:15.155677","1611588075.155677"
"Log inizialized","2021-01-25 16:21:15.155677","1611588075.155677"
"Readed configuration file","2021-01-25 16:21:15.155677","1611588075.155677"
"Converted csv into array","2021-01-25 16:21:15.155677","1611588075.155677"
"Converted csv into array","2021-01-25 16:21:15.155677","1611588075.155677"
"Converted csv into array","2021-01-25 16:21:15.155677","1611588075.155677"
"Converted csv into array","2021-01-25 16:21:15.155677","1611588075.155677"
"Converted csv into array","2021-01-25 16:21:15.155677","1611588075.155677"
"Readed input(s) file","2021-01-25 16:21:15.155677","1611588075.155677"
"Start","2021-01-25 16:21:35.170182","1611588095.170182"
"Log inizialized","2021-01-25 16:21:35.170182","1611588095.170182"
"Readed configuration file","2021-01-25 16:21:35.170182","1611588095.170182"
"Converted csv into array","2021-01-25 16:21:35.170182","1611588095.170182"
"Converted csv into array","2021-01-25 16:21:35.170182","1611588095.170182"
"Converted csv into array","2021-01-25 16:21:35.170182","1611588095.170182"
"Converted csv into array","2021-01-25 16:21:35.170182","1611588095.170182"
"Converted csv into array","2021-01-25 16:21:35.170182","1611588095.170182"
"Readed input(s) file","2021-01-25 16:21:35.170182","1611588095.170182"
"Start","2021-01-25 16:22:30.603543","1611588150.603543"
"Log inizialized","2021-01-25 16:22:30.603543","1611588150.603543"
"Readed configuration file","2021-01-25 16:22:30.603543","1611588150.603543"
"Converted csv into array","2021-01-25 16:22:30.603543","1611588150.603543"
"Converted csv into array","2021-01-25 16:22:30.603543","1611588150.603543"
"Converted csv into array","2021-01-25 16:22:30.603543","1611588150.603543"
"Converted csv into array","2021-01-25 16:22:30.603543","1611588150.603543"
"Converted csv into array","2021-01-25 16:22:30.603543","1611588150.603543"
"Readed input(s) file","2021-01-25 16:22:30.603543","1611588150.603543"
"Start","2021-01-25 16:23:01.504873","1611588181.504873"
"Log inizialized","2021-01-25 16:23:01.504873","1611588181.504873"
"Readed configuration file","2021-01-25 16:23:01.504873","1611588181.504873"
"Converted csv into array","2021-01-25 16:23:01.504873","1611588181.504873"
"Converted csv into array","2021-01-25 16:23:01.504873","1611588181.504873"
"Converted csv into array","2021-01-25 16:23:01.504873","1611588181.504873"
"Converted csv into array","2021-01-25 16:23:01.504873","1611588181.504873"
"Converted csv into array","2021-01-25 16:23:01.504873","1611588181.504873"
"Readed input(s) file","2021-01-25 16:23:01.504873","1611588181.504873"
"Start","2021-01-25 16:24:05.835807","1611588245.835807"
"Log inizialized","2021-01-25 16:24:05.835807","1611588245.835807"
"Readed configuration file","2021-01-25 16:24:05.835807","1611588245.835807"
"Converted csv into array","2021-01-25 16:24:05.835807","1611588245.835807"
"Converted csv into array","2021-01-25 16:24:05.835807","1611588245.835807"
"Converted csv into array","2021-01-25 16:24:05.835807","1611588245.835807"
"Converted csv into array","2021-01-25 16:24:05.835807","1611588245.835807"
"Converted csv into array","2021-01-25 16:24:05.835807","1611588245.835807"
"Readed input(s) file","2021-01-25 16:24:05.835807","1611588245.835807"
"Converted csv into array","2021-01-25 16:24:05.835807","1611588245.835807"
"Load users IDs","2021-01-25 16:24:05.835807","1611588245.835807"
"Getted all position where delete","2021-01-25 16:24:05.835807","1611588245.835807"
"Secret header elaborated","2021-01-25 16:24:05.835807","1611588245.835807"
"Secret body elaborated","2021-01-25 16:24:05.835807","1611588245.835807"
"Secret elaborated","2021-01-25 16:24:05.835807","1611588245.835807"
"Converted array into csv","2021-01-25 16:24:05.835807","1611588245.835807"
"Converted array into csv","2021-01-25 16:24:05.835807","1611588245.835807"
"Converted array into csv","2021-01-25 16:24:05.835807","1611588245.835807"
"Converted array into csv","2021-01-25 16:24:05.835807","1611588245.835807"
"Writed outputs","2021-01-25 16:24:05.835807","1611588245.835807"
"End","2021-01-25 16:24:05.835807","1611588245.835807"
"Start","2021-01-25 16:24:22.964719","1611588262.964719"
"Log inizialized","2021-01-25 16:24:22.964719","1611588262.964719"
"Readed configuration file","2021-01-25 16:24:22.964719","1611588262.964719"
"Converted csv into array","2021-01-25 16:24:22.964719","1611588262.964719"
"Converted csv into array","2021-01-25 16:24:22.964719","1611588262.964719"
"Converted csv into array","2021-01-25 16:24:22.964719","1611588262.964719"
"Converted csv into array","2021-01-25 16:24:22.964719","1611588262.964719"
"Converted csv into array","2021-01-25 16:24:22.964719","1611588262.964719"
"Readed input(s) file","2021-01-25 16:24:22.964719","1611588262.964719"
"Converted csv into array","2021-01-25 16:24:22.964719","1611588262.964719"
"Load users IDs","2021-01-25 16:24:22.964719","1611588262.964719"
"Getted all position where delete","2021-01-25 16:24:22.964719","1611588262.964719"
"Secret header elaborated","2021-01-25 16:24:22.964719","1611588262.964719"
"Secret body elaborated","2021-01-25 16:24:22.964719","1611588262.964719"
"Secret elaborated","2021-01-25 16:24:22.964719","1611588262.964719"
"Converted array into csv","2021-01-25 16:24:22.964719","1611588262.964719"
"Converted array into csv","2021-01-25 16:24:22.964719","1611588262.964719"
"Converted array into csv","2021-01-25 16:24:22.964719","1611588262.964719"
"Converted array into csv","2021-01-25 16:24:22.964719","1611588262.964719"
"Writed outputs","2021-01-25 16:24:22.964719","1611588262.964719"
"End","2021-01-25 16:24:22.964719","1611588262.964719"
"Start","2021-01-25 16:24:57.573657","1611588297.573657"
"Log inizialized","2021-01-25 16:24:57.573657","1611588297.573657"
"Readed configuration file","2021-01-25 16:24:57.573657","1611588297.573657"
"Converted csv into array","2021-01-25 16:24:57.573657","1611588297.573657"
"Converted csv into array","2021-01-25 16:24:57.573657","1611588297.573657"
"Converted csv into array","2021-01-25 16:24:57.573657","1611588297.573657"
"Converted csv into array","2021-01-25 16:24:57.573657","1611588297.573657"
"Converted csv into array","2021-01-25 16:24:57.573657","1611588297.573657"
"Readed input(s) file","2021-01-25 16:24:57.573657","1611588297.573657"
"Converted csv into array","2021-01-25 16:24:57.573657","1611588297.573657"
"Load users IDs","2021-01-25 16:24:57.573657","1611588297.573657"
"Getted all position where delete","2021-01-25 16:24:57.573657","1611588297.573657"
"Secret header elaborated","2021-01-25 16:24:57.573657","1611588297.573657"
"Secret body elaborated","2021-01-25 16:24:57.573657","1611588297.573657"
"Secret elaborated","2021-01-25 16:24:57.573657","1611588297.573657"
"Converted array into csv","2021-01-25 16:24:57.573657","1611588297.573657"
"Converted array into csv","2021-01-25 16:24:57.573657","1611588297.573657"
"Converted array into csv","2021-01-25 16:24:57.573657","1611588297.573657"
"Converted array into csv","2021-01-25 16:24:57.573657","1611588297.573657"
"Writed outputs","2021-01-25 16:24:57.573657","1611588297.573657"
"End","2021-01-25 16:24:57.573657","1611588297.573657"
"Start","2021-01-25 16:25:46.768194","1611588346.768194"
"Log inizialized","2021-01-25 16:25:46.768194","1611588346.768194"
"Readed configuration file","2021-01-25 16:25:46.768194","1611588346.768194"
"Converted csv into array","2021-01-25 16:25:46.768194","1611588346.768194"
"Converted csv into array","2021-01-25 16:25:46.768194","1611588346.768194"
"Converted csv into array","2021-01-25 16:25:46.768194","1611588346.768194"
"Converted csv into array","2021-01-25 16:25:46.768194","1611588346.768194"
"Converted csv into array","2021-01-25 16:25:46.768194","1611588346.768194"
"Readed input(s) file","2021-01-25 16:25:46.768194","1611588346.768194"
"Converted csv into array","2021-01-25 16:25:46.768194","1611588346.768194"
"Load users IDs","2021-01-25 16:25:46.768194","1611588346.768194"
"Getted all position where delete","2021-01-25 16:25:46.768194","1611588346.768194"
"Secret header elaborated","2021-01-25 16:25:46.768194","1611588346.768194"
"Secret body elaborated","2021-01-25 16:25:46.768194","1611588346.768194"
"Secret elaborated","2021-01-25 16:25:46.768194","1611588346.768194"
"Converted array into csv","2021-01-25 16:25:46.768194","1611588346.768194"
"Converted array into csv","2021-01-25 16:25:46.768194","1611588346.768194"
"Converted array into csv","2021-01-25 16:25:46.768194","1611588346.768194"
"Converted array into csv","2021-01-25 16:25:46.768194","1611588346.768194"
"Writed outputs","2021-01-25 16:25:46.768194","1611588346.768194"
"End","2021-01-25 16:25:46.768194","1611588346.768194"
"Start","2021-01-25 16:27:08.070568","1611588428.070568"
"Log inizialized","2021-01-25 16:27:08.070568","1611588428.070568"
"Readed configuration file","2021-01-25 16:27:08.070568","1611588428.070568"
"Converted csv into array","2021-01-25 16:27:08.070568","1611588428.070568"
"Converted csv into array","2021-01-25 16:27:08.070568","1611588428.070568"
"Converted csv into array","2021-01-25 16:27:08.070568","1611588428.070568"
"Converted csv into array","2021-01-25 16:27:08.070568","1611588428.070568"
"Converted csv into array","2021-01-25 16:27:08.070568","1611588428.070568"
"Readed input(s) file","2021-01-25 16:27:08.070568","1611588428.070568"
"Start","2021-01-25 16:29:32.163714","1611588572.163714"
"Log inizialized","2021-01-25 16:29:32.163714","1611588572.163714"
"Readed configuration file","2021-01-25 16:29:32.163714","1611588572.163714"
"Converted csv into array","2021-01-25 16:29:32.163714","1611588572.163714"
"Converted csv into array","2021-01-25 16:29:32.163714","1611588572.163714"
"Converted csv into array","2021-01-25 16:29:32.163714","1611588572.163714"
"Converted csv into array","2021-01-25 16:29:32.163714","1611588572.163714"
"Converted csv into array","2021-01-25 16:29:32.163714","1611588572.163714"
"Readed input(s) file","2021-01-25 16:29:32.163714","1611588572.163714"
"Converted csv into array","2021-01-25 16:29:32.163714","1611588572.163714"
"Load users IDs","2021-01-25 16:29:32.163714","1611588572.163714"
"Getted all position where delete","2021-01-25 16:29:32.163714","1611588572.163714"
"Secret header elaborated","2021-01-25 16:29:32.163714","1611588572.163714"
"Secret body elaborated","2021-01-25 16:29:32.163714","1611588572.163714"
"Secret elaborated","2021-01-25 16:29:32.163714","1611588572.163714"
"Converted array into csv","2021-01-25 16:29:32.163714","1611588572.163714"
"Converted array into csv","2021-01-25 16:29:32.163714","1611588572.163714"
"Converted array into csv","2021-01-25 16:29:32.163714","1611588572.163714"
"Converted array into csv","2021-01-25 16:29:32.163714","1611588572.163714"
"Writed outputs","2021-01-25 16:29:32.163714","1611588572.163714"
"End","2021-01-25 16:29:32.163714","1611588572.163714"
"Start","2021-01-25 16:29:40.919128","1611588580.919128"
"Log inizialized","2021-01-25 16:29:40.919128","1611588580.919128"
"Readed configuration file","2021-01-25 16:29:40.919128","1611588580.919128"
