PCname,User,Category,Type,CategoryString,EventCode,EventIdentifier,EventType,Logfile,RecordNumber,Date_local,Date_universal_microsecond
"My PC","None","0","Error","None","100","100","1","Application","77296","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77295","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","8193","8193","1","Application","77205","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","13","13","1","Application","77204","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","8193","8193","1","Application","77200","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","13","13","1","Application","77199","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77166","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77165","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77164","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77163","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77162","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77161","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77160","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77159","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77158","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77157","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77156","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77155","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77154","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77153","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77151","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77150","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77149","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77148","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77147","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77146","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77145","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77144","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77143","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77142","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77141","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77140","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77139","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77138","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77137","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77120","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77119","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77118","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77117","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77116","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77115","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77114","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77113","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77112","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77111","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77110","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77109","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77108","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77107","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77106","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77105","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77104","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77103","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","1","Error","Gestore virtualizzazione client","100","1073741924","1","Application","77032","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77004","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77003","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77002","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77001","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","77000","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76999","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76998","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76997","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76996","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76995","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76994","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76993","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","1","Error","Gestore virtualizzazione client","100","1073741924","1","Application","76905","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","13","13","1","Application","76837","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","8193","8193","1","Application","76835","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","13","13","1","Application","76834","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76822","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76821","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76820","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76819","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76818","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76817","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76816","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76815","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76814","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76813","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76812","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76811","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76810","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76809","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76808","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76807","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76806","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76805","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76804","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76803","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76802","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76801","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76800","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76799","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76798","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76797","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76796","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76795","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76794","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76793","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76792","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76791","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76790","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76789","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76788","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76787","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76786","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76785","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76784","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76783","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76782","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76781","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76780","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76779","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76778","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76777","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76776","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76775","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76774","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76773","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76772","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76771","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76770","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76769","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76768","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76767","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76766","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76765","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76764","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76763","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76762","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76761","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76760","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76759","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76758","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76757","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76756","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76755","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76754","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76753","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","1","Error","Gestore virtualizzazione client","100","1073741924","1","Application","76692","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","101","Error","None","1002","1002","1","Application","76689","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","101","Error","None","1002","1002","1","Application","76686","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76654","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76653","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76652","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76651","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76650","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76649","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76648","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76647","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76646","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76645","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76567","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76566","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76565","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76564","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76563","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76562","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76561","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76560","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76559","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76558","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76557","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76556","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76555","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76554","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","101","Error","None","1002","1002","1","Application","76492","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","101","Error","None","1002","1002","1","Application","76489","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","8193","8193","1","Application","76369","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76344","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76343","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76211","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76210","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76209","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76208","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76207","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76206","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76205","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76204","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76203","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76202","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76201","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76200","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76199","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76198","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76197","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76196","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76195","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76194","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76193","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76192","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76191","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76190","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76189","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76188","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76187","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76186","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76185","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76184","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76183","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76182","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","101","Error","None","1002","1002","1","Application","76153","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","101","Error","None","1002","1002","1","Application","76115","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","1","Error","Gestore virtualizzazione client","100","1073741924","1","Application","76093","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","101","Error","None","1002","1002","1","Application","76084","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76053","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76052","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76051","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76050","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76049","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","76048","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","8193","8193","1","Application","76014","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","13","13","1","Application","76013","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","8193","8193","1","Application","76009","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","13","13","1","Application","76008","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75958","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75957","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75956","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75955","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75954","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75953","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75952","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75951","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75950","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75949","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","101","Error","None","1002","1002","1","Application","75922","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75918","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75917","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75916","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75915","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75914","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75913","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75912","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75911","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75910","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75909","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75908","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75907","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75906","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75905","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75904","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75903","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75902","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75901","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75900","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75899","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75898","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75897","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75896","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75895","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75894","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75893","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75892","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75891","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75890","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75889","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75888","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75887","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75886","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75885","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75884","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75883","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75882","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75881","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75880","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75879","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75878","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75877","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","None","0","Error","None","100","100","1","Application","75876","2020-12-12 20:52:57.426928","1607802777.426928"
